long_std,time/total_timesteps,return_mean,short_std,time/fps,return_std,time/iterations,time/time_elapsed,long_mean,rollout/ep_len_mean,rollout/ep_rew_mean,short_mean,train/loss,train/value_loss,train/learning_rate,train/entropy_loss,train/approx_kl,train/n_updates,train/explained_variance,train/clip_fraction,train/clip_range,train/policy_gradient_loss
0.187607,522000,18.85324,0.08460546,97,2.5630627,261,5367,0.0018561753,2000.0,418.48,0.13279232,5.262961387634277,7.826638929545879,1e-05,-0.041621429697261195,0.00044058127,2600,0.08169025182723999,0.005615234375,0.2,-0.0007620359945576638
0.19069043,524000,19.118202,0.079762064,97,2.626054,262,5388,0.0018560375,2000.0,419.07,0.18114688,3.5863943099975586,6.390162554383278,1e-05,-0.03814538027218077,0.00013572896,2610,0.009854495525360107,0.00146484375,0.2,-5.0839807954616845e-05
0.18993224,526000,19.733625,0.056725956,97,2.8168123,263,5408,0.0013130669,2000.0,420.73,0.05602291,2.1172494888305664,6.876947875320911,1e-05,-0.03978764961939305,1.6391874e-05,2620,-0.007884383201599121,0.00068359375,0.2,-5.427073483588174e-05
0.17769371,528000,19.698235,0.076383635,97,2.460305,264,5428,0.0026748218,2000.0,420.32,0.07362554,2.8447518348693848,7.874962973594665,1e-05,-0.04337091482011601,0.00019481953,2630,0.011309981346130371,0.003857421875,0.2,-0.00034142790973419325
0.17721038,530000,20.002504,0.04920762,97,3.0432236,265,5449,0.0036444336,2000.0,421.45,0.07938008,4.153615474700928,5.75288725271821,1e-05,-0.04925159193226136,0.00040043285,2640,0.0334051251411438,0.00419921875,0.2,-0.0003500972175970674
0.18849877,532000,20.31361,0.057371795,97,2.630519,266,5470,0.0035298665,2000.0,421.63,0.057798937,4.8737616539001465,8.93088864982128,1e-05,-0.03432715300878044,0.0007318046,2650,-0.006591439247131348,0.007470703125,0.2,-0.0010030691628344357
0.1857759,534000,20.332834,0.063073695,97,2.8247175,267,5490,0.0025127756,2000.0,421.85,0.052545246,3.8738932609558105,6.935542602092028,1e-05,-0.03817143431515433,0.00018603224,2660,-0.031783342361450195,0.002587890625,0.2,-0.0003829292065347545
0.18468522,536000,20.377409,0.056138426,97,2.542852,268,5511,0.0015704094,2000.0,421.95,0.067313276,3.1983373165130615,7.810761344432831,1e-05,-0.04710467128606979,0.00014684873,2670,0.006637632846832275,0.00244140625,0.2,-0.00032298768928740174
0.17752393,538000,19.932167,0.049527414,97,2.6084583,269,5531,0.002952816,2000.0,420.45,0.04187216,9.055010795593262,5.815583804249764,1e-05,-0.04166467509930953,6.088757e-05,2680,0.10860610008239746,0.000390625,0.2,-1.1514348443597556e-07
0.18473358,540000,19.458708,0.04425328,97,2.7373304,270,5552,0.0021428058,2000.0,420.7,0.06031211,1.5111967325210571,5.851384377479553,1e-05,-0.04651178253698163,5.3508993e-05,2690,0.12583661079406738,0.00126953125,0.2,-1.0755422408692539e-05
0.18742597,542000,19.730492,0.044836495,97,2.6864636,271,5572,0.0032999234,2000.0,421.26,0.063576914,1.5817769765853882,7.800769578665495,1e-05,-0.037130081609939226,0.00011886773,2700,-0.09616971015930176,0.0015625,0.2,-0.000366545602446422
0.18590362,544000,20.214874,0.050911408,97,2.547771,272,5592,0.0018825234,2000.0,421.85,0.110181525,2.4263179302215576,6.549763651937246,1e-05,-0.040292743273312226,0.00012623024,2710,0.06617581844329834,0.001708984375,0.2,-0.00010845083161257208
0.18957286,546000,20.263588,0.0656745,97,2.417414,273,5613,0.0017969134,2000.0,421.74,0.09387424,1.8250144720077515,6.219899885356426,1e-05,-0.04916439410299063,0.00021405722,2720,0.004261314868927002,0.00595703125,0.2,-0.000326440975186415
0.18515673,548000,20.196903,0.044174556,97,2.5215383,274,5633,0.0011994282,2000.0,421.98,0.06800015,1.7222850322723389,5.521963282302022,1e-05,-0.04364248727215454,0.00028762972,2730,0.042156219482421875,0.00302734375,0.2,-0.00015645518724340945
0.18837678,550000,19.976995,0.065593235,97,2.6385176,275,5654,0.0019990357,2000.0,421.82,0.0633146,3.1852006912231445,6.289842871576548,1e-05,-0.0562462916248478,0.00044843636,2740,0.006841897964477539,0.00654296875,0.2,-0.0006366170026012696
0.18237504,552000,19.803453,0.05071078,97,2.6327035,276,5674,0.002612175,2000.0,421.49,0.056159455,2.9877350330352783,6.6152336306869985,1e-05,-0.055450173205463214,0.00040493777,2750,0.03571045398712158,0.001806640625,0.2,-0.0004247511868015863
0.17501305,554000,19.437891,0.07431797,97,2.7587736,277,5695,0.0027050457,2000.0,421.3,0.09211056,3.167578935623169,6.832227358222008,1e-05,-0.04739001679699868,0.0002811253,2760,0.005310118198394775,0.00380859375,0.2,-0.0002217542612925172
0.18546343,556000,19.759983,0.047111787,97,2.7388737,278,5715,0.002250526,2000.0,420.38,0.058013283,3.0667543411254883,7.078692129999399,1e-05,-0.04152454840368591,0.00017555174,2770,0.05848491191864014,0.000244140625,0.2,-0.00016178269579540937
0.18291816,558000,19.627018,0.054042213,97,2.7541504,279,5736,0.00328471,2000.0,420.49,0.088410154,3.8117012977600098,7.182124318927526,1e-05,-0.050102299684658645,0.0001796521,2780,0.03034442663192749,0.00869140625,0.2,-0.0004957463956088759
0.18587045,560000,19.851355,0.077663705,97,2.7188187,280,5756,0.0028566064,2000.0,420.0,0.0570739,4.052524566650391,7.498458949476481,1e-05,-0.04781199745193589,0.00021498273,2790,-0.013938426971435547,0.0021484375,0.2,1.045966928359121e-05
0.18200682,562000,19.924593,0.047560625,97,2.7510338,281,5777,0.001902535,2000.0,419.92,0.05034613,2.9152162075042725,6.828003477305174,1e-05,-0.046915037877624854,0.00026277534,2800,0.06384706497192383,0.003271484375,0.2,-0.0004016575840068981
0.1818517,564000,19.914906,0.054203942,97,2.7853036,282,5797,0.0014039669,2000.0,420.34,0.10061003,2.011629104614258,7.119515563547611,1e-05,-0.03952877945848741,0.00033807565,2810,0.050953567028045654,0.00517578125,0.2,-0.0005717039428418502
0.18696472,566000,20.0578,0.058187455,97,2.7417288,283,5818,0.0025742955,2000.0,419.43,0.113279104,2.0871057510375977,7.341093970090151,1e-05,-0.04618632266065106,0.00066365424,2820,0.04431992769241333,0.00966796875,0.2,-0.0008857071108650417
0.19358121,568000,20.134258,0.04420027,97,2.9098043,284,5838,0.0019103418,2000.0,419.66,0.07479904,1.9260212182998657,7.260257394611836,1e-05,-0.05629006266826764,0.00027567253,2830,0.021962642669677734,0.0078125,0.2,-0.0004295542516047135
0.18794493,570000,20.46201,0.05482065,97,2.6458797,285,5859,0.0016222405,2000.0,420.17,0.062913366,2.0750179290771484,7.826749090850353,1e-05,-0.06657731610466726,0.00044427117,2840,0.060125887393951416,0.007421875,0.2,-0.0008523463737219572
0.18956132,572000,20.43447,0.074298,97,2.7570612,286,5879,0.0017985981,2000.0,420.07,0.07608221,2.765486001968384,6.4887736983597275,1e-05,-0.07387782995356247,0.0005198234,2850,0.05749702453613281,0.00517578125,0.2,-9.56896343268454e-05
0.18719034,574000,20.477509,0.06594553,97,2.8585386,287,5900,0.0028545482,2000.0,420.18,0.030904293,2.366680860519409,7.1854591332376,1e-05,-0.06492642159573733,0.0016908566,2860,0.04360008239746094,0.03447265625,0.2,-0.005064948723884299
0.18907298,576000,20.719048,0.05066206,97,2.6418104,288,5920,0.0013812743,2000.0,420.52,0.061415073,2.454685926437378,7.246198006719351,1e-05,-0.0457572714149137,0.00012032679,2870,0.099514901638031,0.004833984375,0.2,-0.0007300799334188923
0.17186745,578000,20.479609,0.064734735,97,2.980444,289,5941,0.0030732173,2000.0,420.15,0.14200523,2.8256752490997314,6.2447119422256945,1e-05,-0.04206190698605496,0.00022854416,2880,0.08103644847869873,0.00439453125,0.2,-0.0007820847065886482
0.18442181,580000,19.824083,0.052352536,97,2.60632,290,5961,0.0030828796,2000.0,419.05,0.07086994,1.655348777770996,7.5571123868227,1e-05,-0.041534488985780625,0.000116541385,2890,0.1351805329322815,9.765625e-05,0.2,-0.00025750807399163025
0.18585639,582000,19.766422,0.06803089,97,2.6252472,291,5982,0.003594862,2000.0,419.91,0.1139945,1.7488813400268555,6.089838106930256,1e-05,-0.044035966010415,0.00039371054,2900,0.06190335750579834,0.00537109375,0.2,-0.000519960152450949
0.18613452,584000,20.194899,0.076297365,97,2.5467043,292,6002,0.001606805,2000.0,420.38,0.061217267,2.0822980403900146,6.498475823551416,1e-05,-0.03285782799939625,0.00025865465,2910,0.04573923349380493,0.004931640625,0.2,-0.0002727358267293312
0.17676106,586000,20.383791,0.07023755,97,2.6988897,293,6022,0.001643361,2000.0,420.29,0.09691625,5.784204483032227,6.246191189438105,1e-05,-0.0311948601010954,0.00011333027,2920,0.016453683376312256,0.00068359375,0.2,-9.117633744608611e-05
0.18525614,588000,20.691668,0.05746644,97,3.1185534,294,6043,0.0024285358,2000.0,421.21,0.079466216,1.5989586114883423,6.633520576357841,1e-05,-0.03524147886782884,9.179361e-05,2930,0.0760568380355835,0.0013671875,0.2,-0.00016342487942893057
0.18561874,590000,20.721273,0.040208776,97,2.6120362,295,6064,0.0021746885,2000.0,420.78,0.049848944,5.182045936584473,8.59572043865919,1e-05,-0.03295117987727281,6.269736e-05,2940,0.1061362624168396,0.000927734375,0.2,-0.00038767874939367176
0.18619585,592000,20.691511,0.032090947,97,2.5825284,296,6084,0.002141342,2000.0,420.37,0.03369514,9.364508628845215,6.24865262657404,1e-05,-0.028453995345626027,0.0001894344,2950,0.08487915992736816,0.002734375,0.2,-0.00043238156649749726
0.178961,594000,20.677118,0.061402537,97,2.5793188,297,6105,0.0018561166,2000.0,420.93,0.09858967,2.6925158500671387,6.300821716338396,1e-05,-0.02885169466899242,1.1048804e-05,2960,0.03495895862579346,0.0,0.2,3.446096525294706e-05
0.18554868,596000,20.473795,0.0461046,97,2.620415,298,6125,0.0032408598,2000.0,421.62,0.037162125,7.520933628082275,6.519341356307268,1e-05,-0.03363450000179,0.00014392877,2970,0.018278121948242188,0.00283203125,0.2,-0.00018319871742278337
0.17770617,598000,20.607111,0.06399993,97,2.5623682,299,6145,0.0024277673,2000.0,421.69,0.08643087,1.972440242767334,6.157417812198401,1e-05,-0.03713591058331076,0.00014290946,2980,0.08198666572570801,0.0015625,0.2,-3.976266598328948e-05
0.18643941,600000,20.307938,0.04590528,97,2.7849903,300,6166,0.002714243,2000.0,421.7,0.065385036,1.7152483463287354,5.885322586447001,1e-05,-0.03344498569204006,0.0004036588,2990,0.08164417743682861,0.0080078125,0.2,-0.0008070928452070802
0.17536867,602000,20.266176,0.061953053,97,2.645175,301,6186,0.0011423144,2000.0,422.68,0.067549884,2.6706278324127197,7.084231414273381,1e-05,-0.02775658159662271,0.000108755485,3000,0.06988334655761719,9.765625e-05,0.2,-3.7469848757609724e-05
0.18783318,604000,20.571821,0.07600298,97,2.6676357,302,6207,0.003727397,2000.0,423.28,0.07637554,11.986342430114746,6.189467442035675,1e-05,-0.019588632590603082,0.00072007795,3010,0.10915380716323853,0.0033203125,0.2,-0.0004389912312035449
0.18715298,606000,20.561296,0.05679976,97,2.8046765,303,6227,0.0028330246,2000.0,423.6,0.12142793,6.183016300201416,6.899275384098291,1e-05,-0.017611770280927884,3.3374876e-05,3020,0.020624756813049316,0.00029296875,0.2,-5.096762615721673e-05
0.18147908,608000,20.575808,0.06522308,97,2.669311,304,6248,0.0026358967,2000.0,423.85,0.090651415,1.452693223953247,7.4182554565370085,1e-05,-0.018760299547284375,6.360152e-05,3030,0.02460533380508423,0.00068359375,0.2,-7.278351113200187e-05
0.18890691,610000,20.73198,0.06539191,97,2.9773262,305,6268,0.0032819873,2000.0,424.08,0.0698862,2.4345085620880127,5.912738502025604,1e-05,-0.02785202019585995,0.00019755638,3040,0.15402233600616455,0.00390625,0.2,-7.935395260574296e-05
0.18203647,612000,20.912,0.06170026,97,3.126832,306,6289,0.0021742487,2000.0,422.66,0.070105195,1.2054740190505981,7.266530936211348,1e-05,-0.021367009432287885,0.00013973765,3050,0.16913801431655884,0.001953125,0.2,-0.00011216363054700196
0.19066854,614000,21.064348,0.06797477,97,2.815525,307,6309,0.0016953356,2000.0,422.2,0.09472677,3.0272510051727295,8.148662800341844,1e-05,-0.024144085285661275,7.920072e-05,3060,0.142531156539917,0.002294921875,0.2,-3.4130938001908365e-05
0.1884976,616000,20.555536,0.047420867,97,2.86946,308,6330,0.001285693,2000.0,422.68,0.06900383,2.3985297679901123,6.496790903806686,1e-05,-0.02249112530553248,0.0001109086,3070,0.16809988021850586,0.0037109375,0.2,-0.00043856617994606493
0.18509132,618000,20.603949,0.048987586,97,2.7345874,309,6350,0.002525673,2000.0,423.22,0.09245405,3.542551279067993,6.864198514819146,1e-05,-0.025121504893468226,0.00011550289,3080,0.15117913484573364,0.0009765625,0.2,-0.00019939719350077213
0.18304324,620000,20.192932,0.06612672,97,2.8002813,310,6371,0.0019999575,2000.0,421.67,0.07159055,1.7710295915603638,6.404310870915651,1e-05,-0.025642383605008943,0.00010795363,3090,0.11243563890457153,0.00107421875,0.2,-0.0003072578314458951
0.185043,622000,19.867277,0.07484118,97,2.5905945,311,6392,0.0025705488,2000.0,421.16,0.06937913,2.622443437576294,6.489765167236328,1e-05,-0.02913588936935412,0.0005878291,3100,0.17673975229263306,0.00380859375,0.2,-0.0004452461114851758
0.18734764,624000,19.753792,0.045746524,97,2.858933,312,6413,0.0025460233,2000.0,421.29,0.049623366,2.624058723449707,5.547812384366989,1e-05,-0.03473200641165022,0.00020860699,3110,0.13900458812713623,0.005859375,0.2,-0.0007362836870015599
0.18571086,626000,19.535511,0.040762093,97,2.4320312,313,6434,0.0024267682,2000.0,420.05,0.04335389,2.1441383361816406,7.515638922899962,1e-05,-0.03475555467593949,0.00033777498,3120,0.05494678020477295,0.003125,0.2,-0.00026653689274098725
0.19194178,628000,19.450676,0.05305452,97,2.6013665,314,6454,0.002121858,2000.0,419.66,0.047546584,1.2952065467834473,5.401955409348011,1e-05,-0.03354397182702087,0.00041885846,3130,0.07247710227966309,0.003759765625,0.2,-0.0005808342451928183
0.188694,630000,20.077154,0.041021097,97,2.7057364,315,6475,0.0018094575,2000.0,421.0,0.040800516,2.046396493911743,6.026176848262549,1e-05,-0.031355948169948536,0.00063572975,3140,0.10332709550857544,0.00947265625,0.2,-0.0005057051603216678
0.1801127,632000,20.92645,0.049986213,97,2.8167067,316,6495,0.0038562883,2000.0,422.02,0.092303455,3.7985081672668457,5.987009550631046,1e-05,-0.023487092289724388,0.00029262705,3150,0.1509244441986084,0.003173828125,0.2,-0.0004055275901919231
0.18375042,634000,21.071663,0.07851243,97,2.7852197,317,6516,0.0041395333,2000.0,421.92,0.122622654,2.5382187366485596,6.915231233090163,1e-05,-0.02552567720413208,0.00011719488,3160,0.11998748779296875,0.000634765625,0.2,-0.00026851735165109856
0.18671499,636000,20.650179,0.051942974,97,2.8407452,318,6536,0.0011423215,2000.0,421.94,0.045419242,2.9320197105407715,6.989847169816494,1e-05,-0.022249653725884853,0.00025196926,3170,0.07875609397888184,0.00439453125,0.2,-0.00038137585361255335
0.18133527,638000,20.723555,0.03548945,97,2.4726377,319,6557,0.0025144152,2000.0,421.78,0.04252492,3.455709457397461,7.165488843619824,1e-05,-0.030798830981075297,0.00050392665,3180,0.10385245084762573,0.00625,0.2,-0.0005955071072094142
0.18453556,640000,21.019756,0.04594036,97,2.7263544,320,6577,0.0042402055,2000.0,423.2,0.05155951,2.4611411094665527,5.603230127692223,1e-05,-0.03141460155020468,0.00022325348,3190,0.055175065994262695,0.00263671875,0.2,-1.5883019659668208e-05
0.1817128,642000,20.842886,0.045532156,97,2.628662,321,6598,0.0029994913,2000.0,421.84,0.09941538,2.1813948154449463,6.101884572207927,1e-05,-0.033774438212276436,0.0005536312,3200,0.15583252906799316,0.004052734375,0.2,-0.00025599683867767454
0.19047914,644000,20.85955,0.064114794,97,2.54905,322,6618,0.0027132998,2000.0,421.12,0.05291107,1.6991126537322998,6.11726823374629,1e-05,-0.034441487232106736,9.302984e-05,3210,0.07960522174835205,0.001318359375,0.2,4.818802699446678e-06
0.18247855,646000,20.59375,0.036988523,97,2.6451662,323,6639,0.002283783,2000.0,420.31,0.03688726,1.4054956436157227,5.811492119729519,1e-05,-0.03052278759132605,0.0005153128,3220,0.08060437440872192,0.00927734375,0.2,-0.0011370606953278184
0.18647766,648000,20.467295,0.072097525,97,2.6053154,324,6659,0.0018571004,2000.0,420.31,0.066328675,1.5910590887069702,6.178778151422739,1e-05,-0.027359499171143397,0.00010134345,3230,0.10123205184936523,0.000634765625,0.2,-0.0003495519529678859
0.19212198,650000,21.057846,0.043583255,97,2.6151192,325,6680,0.0019268765,2000.0,421.32,0.03383774,1.6864466667175293,5.9202656172215935,1e-05,-0.03814263684471371,0.00039458685,3240,0.1155480146408081,0.0046875,0.2,-0.00021781952964374795
0.18844558,652000,21.192402,0.049309626,97,2.8338747,326,6700,0.0014036144,2000.0,422.25,0.038780957,1.5504122972488403,6.102937754243612,1e-05,-0.0332044438662706,0.00016179093,3250,0.10354369878768921,0.00234375,0.2,-0.00018845380400307478
0.17140926,654000,20.859163,0.061255343,97,2.8023489,327,6720,0.002594256,2000.0,421.17,0.11513943,1.6125932931900024,7.348491789400578,1e-05,-0.03569366255978821,0.00045064295,3260,0.06447380781173706,0.008544921875,0.2,-0.0009204282076098024
0.18109636,656000,20.075275,0.08082687,97,2.6608229,328,6741,0.00342329,2000.0,420.42,0.09132776,2.6422581672668457,7.013593627512455,1e-05,-0.03468070646631531,0.0003086931,3270,0.10054564476013184,0.0041015625,0.2,-0.00044549966987688093
0.18343802,658000,19.375162,0.06550707,97,2.525391,329,6761,0.0030053444,2000.0,419.84,0.10202621,2.3232507705688477,6.443368119001389,1e-05,-0.02786371613619849,0.00065854436,3280,0.07308119535446167,0.00615234375,0.2,-0.0008551427905331366
0.19129324,660000,19.351414,0.0711917,97,2.4495952,330,6782,0.0024271142,2000.0,419.62,0.058659755,2.0805022716522217,6.058941512554884,1e-05,-0.023933100947760976,0.00016002686,3290,0.020375430583953857,0.002392578125,0.2,-0.00015650923014618457
0.18890943,662000,20.30775,0.060174685,97,2.7024567,331,6802,0.0017048084,2000.0,420.75,0.06484006,2.3847944736480713,5.681111620366574,1e-05,-0.022889936613501048,9.856165e-05,3300,0.04543185234069824,0.000830078125,0.2,-9.69832472037524e-05
0.18609828,664000,19.914371,0.07846982,97,2.7740655,332,6823,0.0013975437,2000.0,420.13,0.10166587,2.2599220275878906,7.042091453820467,1e-05,-0.02984842280129669,0.00029415695,3310,0.01192772388458252,0.0015625,0.2,4.733374225907028e-06
0.18746084,666000,19.98736,0.0552743,97,2.7421248,333,6843,0.0021585468,2000.0,420.17,0.10523396,2.9075801372528076,6.857973282039166,1e-05,-0.030543191445758566,0.00038806,3320,0.08959001302719116,0.006103515625,0.2,-0.0006952383031602949
0.18720122,668000,20.124792,0.09027865,97,2.5956807,334,6864,0.0031162724,2000.0,420.06,0.084737144,3.1237452030181885,7.059286941587925,1e-05,-0.03127279773179907,0.00093113474,3330,0.058862507343292236,0.00927734375,0.2,-0.0006924827874172478
0.18935499,670000,20.405043,0.06656448,97,2.6281676,335,6884,0.0029971832,2000.0,420.66,0.064712204,2.9449641704559326,6.676295443624258,1e-05,-0.028737765639380086,0.00030403247,3340,0.019741833209991455,0.005224609375,0.2,-0.00039923518343130124
0.18885787,672000,20.587366,0.0672605,97,2.7353082,336,6905,0.0028538513,2000.0,420.56,0.0847294,1.2554734945297241,6.418578969687223,1e-05,-0.02273291589517612,0.00024840492,3350,0.01982957124710083,0.004345703125,0.2,-0.0006866731710033491
0.17974937,674000,20.224937,0.071462095,97,2.7258427,337,6925,0.0017677823,2000.0,419.5,0.070888095,2.242762804031372,6.602425317466259,1e-05,-0.01815127818554174,0.00012355101,3360,0.09075117111206055,0.0009765625,0.2,-0.0001682035333942622
0.18981037,676000,19.953781,0.054299645,97,2.4210558,338,6945,0.0024183064,2000.0,419.02,0.08242366,1.5042506456375122,7.2630841068923475,1e-05,-0.0333630599474418,0.0009493289,3370,-0.003783106803894043,0.00595703125,0.2,-0.0009002392645925284
0.18628198,678000,20.226072,0.0675707,97,2.7491431,339,6966,0.0019999573,2000.0,419.58,0.075534165,1.0512431859970093,5.70838378444314,1e-05,-0.04042602393164998,0.00043738744,3380,0.015550553798675537,0.00625,0.2,-0.0005336541886208579
0.19074622,680000,20.347815,0.06712517,97,2.6064403,340,6987,0.002206223,2000.0,420.26,0.08879468,10.074756622314453,6.965540049225092,1e-05,-0.03199037772865267,5.2954085e-05,3390,0.0862346887588501,0.00244140625,0.2,-0.00010208927415078506
0.18901443,682000,20.065788,0.06604705,97,2.7706707,341,7007,0.0014275742,2000.0,420.1,0.04819014,2.2686121463775635,6.212512467801571,1e-05,-0.03314148686331464,0.0001529243,3400,0.0694817304611206,0.001123046875,0.2,-0.00024299482465721666
0.18804558,684000,20.21846,0.03891632,97,2.8264797,342,7028,0.0014270549,2000.0,420.45,0.044183735,2.340725898742676,7.002580131590366,1e-05,-0.04124500774923945,0.00023402393,3410,0.0658605694770813,0.001123046875,0.2,-0.000414137021289207
0.18841419,686000,20.009617,0.06251733,97,3.0293527,343,7048,0.0032423162,2000.0,419.76,0.117602035,1.6427878141403198,6.149214055389166,1e-05,-0.035025830805534494,0.00013475609,3420,0.21849793195724487,0.00087890625,0.2,-0.00023441277735400945
0.18384796,688000,19.674843,0.05193802,97,2.6786466,344,7068,0.0017040176,2000.0,419.73,0.07508766,1.814131736755371,8.138906380534172,1e-05,-0.024494902427250054,4.7667418e-05,3430,0.0860590934753418,0.0009765625,0.2,3.6390349850989875e-05
0.18272737,690000,19.810787,0.068437405,97,2.7188036,345,7089,0.0048547694,2000.0,420.46,0.0925431,5.87296724319458,6.374630308896303,1e-05,-0.028431084513431414,6.4344975e-05,3440,0.09950733184814453,0.0,0.2,-8.675680728629232e-05
0.18839742,692000,20.36141,0.040161304,97,2.9318304,346,7110,0.0024024071,2000.0,421.38,0.029182816,9.345043182373047,6.047666789591313,1e-05,-0.033913230033067523,7.795755e-05,3450,0.16433095932006836,0.001123046875,0.2,-0.00021537513239309192
0.18928353,694000,20.687664,0.07577941,97,2.933032,347,7130,0.002241652,2000.0,421.42,0.07621231,13.151249885559082,7.62456081211567,1e-05,-0.02915842401125701,0.00031233154,3460,0.10489851236343384,0.00234375,0.2,-0.00010668315226212144
0.18473332,696000,20.747152,0.09184048,97,2.668897,348,7151,0.0009999642,2000.0,421.25,0.096173175,1.987084150314331,6.283229766786098,1e-05,-0.026248798225424252,0.00025680568,3470,0.24777555465698242,0.0041015625,0.2,-0.00043799224658869207
0.19207744,698000,20.422695,0.08067689,97,2.8038852,349,7171,0.002623325,2000.0,421.77,0.11468225,5.356364727020264,5.918952894955874,1e-05,-0.0328747495659627,0.0003098338,3480,0.15357762575149536,0.004296875,0.2,-0.00022258470125962048
0.18623011,700000,19.8183,0.06662128,97,2.556979,350,7191,0.0034164554,2000.0,420.18,0.06156085,1.49457585811615,6.314548745751381,1e-05,-0.02868903639318887,0.00025940558,3490,0.1743161678314209,0.002490234375,0.2,-0.00015491701196879148
